Easting,Northing,Depth
352258.6,4386731,12.2
352869.4,4386731,63.1
352411.5,4386731,17.8
352209.1,4386731,12.2
352529.8,4386731,28.2
352849.3,4386731,31.9
353055.7,4386731,16.8
352845.3,4386732,13.6
352544,4386732,13.6
352199.3,4386732,11.9
352227.1,4386732,15.8
352848.2,4386732,24.2
352969.7,4386733,46.8
352528.2,4386733,28.4
352211.6,4386733,12.9
352225.9,4386734,15.2
352851.4,4386734,25.2
352979.2,4386734,33.1
352418.9,4386735,25.9
352411.5,4386735,19.8
352544.3,4386735,8.9
352868.4,4386735,56.8
352483.6,4386735,68.7
352257.4,4386735,14.6
352199.1,4386736,11.7
352418.7,4386736,26.2
352525.3,4386736,29.2
352222.6,4386736,14.8
352524.8,4386737,28.9
352854.6,4386737,25.6
352980.7,4386738,36.8
352220.2,4386738,14.6
352255.9,4386738,16.5
352969.3,4386738,52.1
352482.7,4386739,68.6
352218.4,4386739,14.4
352199.3,4386739,10.8
352417.2,4386740,26.6
352217.2,4386740,14.4
352542.8,4386740,7.4
352411.4,4386741,21.8
352198.6,4386741,10
352540.6,4386742,7.2
352214.3,4386742,14.2
352481.8,4386743,68.6
352859.3,4386743,23.6
352982.1,4386743,41.8
352520.1,4386743,27.6
352199.5,4386743,9.5
352866.3,4386743,39.7
352222.1,4386743,14.9
352968.8,4386743,58.4
352537.8,4386743,7.6
352411.3,4386744,23.6
352416.2,4386744,27.5
352866,4386744,34.9
352200.3,4386744,9.6
352211.3,4386744,13.2
352861.6,4386745,25.4
352982.9,4386745,50.8
352534.6,4386745,8
352224.8,4386745,15.5
352251.2,4386745,16.9
352968.6,4386745,62.2
352208.7,4386745,11.9
352205.8,4386746,10.5
352203.2,4386746,9.5
353049,4386746,17.3
352481.2,4386746,67.9
352532.4,4386747,7.6
352411,4386748,25.9
352415.3,4386748,28.7
352249,4386748,18.1
352864.8,4386748,28.9
352516.7,4386748,26.3
353047.8,4386749,16.7
352864.8,4386749,26.2
352984.5,4386749,57.4
352230.1,4386750,16.5
352530.3,4386750,6
352967.9,4386750,67.6
352480.3,4386750,67.3
352414.9,4386751,29.9
352864,4386751,22.6
352514.7,4386751,21.4
352529.6,4386751,4.7
352986.1,4386752,60.5
352232.1,4386752,17
352282.3,4386753,8
352527.6,4386753,5.4
352868.4,4386753,25.9
352245,4386753,19.2
353046.3,4386753,15.3
352283.6,4386754,7.5
352277.4,4386754,9.9
352410.5,4386754,28
352967.2,4386754,75.2
352243,4386755,19.4
352863.8,4386755,17
352276.1,4386755,12.2
352479.1,4386755,67.1
352414.3,4386756,31.6
352235.9,4386756,17.2
353044.6,4386757,14.3
352410.3,4386757,30.1
352871.6,4386757,23.5
352988.1,4386757,69.3
352273.5,4386757,15.2
352525,4386757,5.2
352288.1,4386758,8.7
352410.2,4386758,32.3
352271.3,4386758,17.8
352238.7,4386758,18.3
352241.3,4386758,19.3
352864.4,4386758,13.1
352508.6,4386759,22.3
352414.1,4386759,34.1
352865.4,4386759,12.1
352240,4386759,19
352478,4386759,65.9
352989,4386759,76.1
352507.7,4386760,24.6
352522.6,4386760,4.6
352289.1,4386760,11
352966.1,4386760,88.9
352268.6,4386760,20.6
353043.2,4386760,13.8
352267,4386761,21.3
352874.5,4386761,23.2
352242.8,4386761,19.3
352867.5,4386762,11.5
353042,4386762,13.7
352477.1,4386762,64.3
352289.4,4386763,18.9
352869.4,4386763,12.1
352520.6,4386763,4.1
352876.6,4386763,21.6
352237.8,4386764,19.3
352990.4,4386764,77.9
352245.6,4386764,19.7
352413.6,4386765,36.3
352870.9,4386765,11.1
352990.5,4386765,78.2
352409.7,4386765,34.5
353040.3,4386765,14
352965.1,4386765,95.7
352502.8,4386766,26.7
352871.9,4386766,8.6
352248.8,4386767,20
352476,4386767,62.7
352260.7,4386767,21.2
352517.4,4386767,4.2
353038.3,4386768,14.4
352880.5,4386768,21.7
352499.7,4386769,28.2
352258.1,4386769,20.9
352872.6,4386769,8.8
352964.6,4386769,97.9
352236.7,4386769,17.8
352413.4,4386769,38
352250.8,4386769,20.3
352287.9,4386770,22.6
352409.5,4386770,36.8
352991.2,4386770,77.1
352515.3,4386770,4.9
352255.1,4386771,20.7
352474.7,4386771,58.6
353035.2,4386771,14.9
352872.8,4386771,9.6
352514,4386771,6
352883.6,4386772,27.7
352236.3,4386772,16
352253.4,4386772,20.5
352324.5,4386773,8.3
352963.9,4386773,97.7
352253.4,4386773,20.8
352991.3,4386773,73.3
352286.4,4386773,25.2
352496.6,4386773,28.7
352872.8,4386774,11
352320.4,4386774,9.8
352512.2,4386774,7
353032.9,4386774,15.6
352473.4,4386775,50.5
352318.7,4386775,12.9
352235.8,4386775,14
352329.4,4386775,8.7
352257.1,4386775,21.4
353031.9,4386775,16.3
352510.1,4386776,8.3
352886.9,4386776,35.2
352247.3,4386777,20.7
352963.3,4386777,95.4
352991.2,4386777,68.6
352413.5,4386777,43
352259.2,4386777,22.3
352284.3,4386777,27.3
352245.8,4386778,20.6
353029.8,4386778,17.1
352492.5,4386778,27.1
352409.4,4386778,41.2
352316,4386778,15.8
352472,4386779,49.2
352244.4,4386779,18.6
352889.3,4386779,40.7
352235.7,4386779,10.9
352507.3,4386779,9.2
352991.1,4386779,63.7
352872.8,4386779,12.7
352314.8,4386780,19.6
352240.8,4386780,15.4
352262.8,4386780,23
352490.6,4386780,25.5
352282.6,4386780,28.2
353027.6,4386780,17.9
352891.9,4386781,48.3
352504.7,4386781,10.1
352347.7,4386781,8.9
352332.3,4386781,14.7
352238.9,4386781,12.5
352351.1,4386781,8.5
352313.3,4386782,23.9
352871.5,4386782,12.1
352413.6,4386782,45.8
352503.6,4386782,11
352281.4,4386782,28.7
352990.6,4386783,57
352409.3,4386784,43
352501.1,4386784,10.9
352962.5,4386784,90
352344.3,4386784,10.9
352357,4386784,11.7
352470.2,4386784,48.5
352486.7,4386785,23.6
352332.3,4386785,18.1
352895.2,4386785,61.2
352268.5,4386785,25
352280,4386785,29.2
352990.3,4386785,52.9
352310.8,4386786,27.6
352469.6,4386787,48.1
352962.2,4386787,89.7
352272.3,4386787,26.9
352359.3,4386788,14.5
352484.4,4386788,23
352990.3,4386788,51.3
352409.3,4386788,45.9
352496.8,4386788,10.5
353019.3,4386788,19.7
352995.7,4386789,41.3
352995.7,4386789,40.3
352275.3,4386789,28.2
352995.7,4386789,40.8
352414,4386789,48.7
352342.4,4386789,14.2
352868.6,4386789,10.1
352995.7,4386789,41.1
352995.7,4386789,41.3
352307.8,4386789,31
352995.8,4386790,40.2
352996.4,4386790,39.9
352995.9,4386790,40.5
352996,4386790,40.4
352990.8,4386790,50
352996.1,4386790,40.4
352996.4,4386790,39.8
352277.9,4386790,29.4
352277.6,4386790,29.3
352996.3,4386790,39.7
352494.7,4386790,10.5
352899.5,4386790,75.5
352342.3,4386790,17.5
353018.2,4386790,18.4
352331.3,4386790,22.4
352997.9,4386791,36.7
352997.8,4386791,36.9
352409.1,4386791,49.1
352996.8,4386791,38.9
352997,4386791,38.9
352961.7,4386791,87
352997.1,4386791,38.9
352997.7,4386791,37.4
352997.6,4386791,38.1
352997.5,4386791,37.4
352996.8,4386791,39.2
352991.8,4386791,43.8
352997.8,4386791,37.1
352482.2,4386791,24.6
352306.7,4386791,32.7
352997.2,4386791,37.6
352330.9,4386792,30.4
352276.7,4386792,29.3
352997.1,4386792,36.1
352360.2,4386792,18.7
352997.7,4386792,36.7
352280.8,4386792,29.9
352993,4386792,40.5
352901.8,4386793,88.8
352492.5,4386793,11.2
352995.6,4386793,37.3
352304.3,4386794,33.3
352342.7,4386794,21.2
352414.4,4386794,55.4
352360.5,4386794,22.8
352284.8,4386794,30.7
352961.2,4386794,85.3
352467.8,4386794,47.4
352409,4386795,52.6
352275.3,4386795,29
352478.5,4386796,27.4
352274.7,4386796,28.9
352329.9,4386796,34.1
352489.9,4386796,12.3
352467.4,4386796,46.2
352301.8,4386796,33.5
352343.2,4386797,25.9
352960.5,4386798,71.9
352290.6,4386798,31.5
352414.8,4386798,58.4
352488.2,4386798,13.9
352360.9,4386798,26.7
352960.6,4386798,77.5
353014.6,4386798,10.9
352866.1,4386799,10.4
352907.1,4386799,104.6
352298.2,4386799,33.9
352485.7,4386800,15.8
352908.6,4386800,109.1
352296.1,4386800,33.8
352414.9,4386800,61.5
352976.9,4386801,47.9
352409.1,4386801,56.1
352969,4386801,58.8
352271.6,4386801,28.2
352972.2,4386801,53.1
352865.6,4386802,11.5
352361.2,4386802,30.6
352980.6,4386802,42.4
352983.1,4386802,37.5
352466.9,4386802,41
352965.1,4386802,63.1
352296.8,4386802,34.3
352962.5,4386802,65.6
352990.3,4386803,29.2
352987.4,4386803,33.3
352292.4,4386803,33.5
352955.3,4386804,69.2
352327.9,4386804,37.4
352300.6,4386804,35.6
352993.6,4386804,24.5
352951.8,4386804,69.6
352409.2,4386804,59.7
352481.1,4386804,19.3
352270.4,4386804,26.5
352911.5,4386804,109.9
352415.3,4386804,62
352479.5,4386805,21.3
352472.2,4386805,29
352996.4,4386805,21.2
352466.9,4386805,38
352948.2,4386805,71.1
352997.3,4386805,16.9
352912.8,4386805,109.9
352290.2,4386805,33
352409.3,4386805,61.4
352303,4386806,36.6
352940.1,4386806,76.4
352937.4,4386806,80.2
353013.4,4386806,10.5
352361.9,4386807,34.6
352864.3,4386807,11.7
353004.6,4386807,15.2
352476.6,4386807,23.8
352932,4386807,83.5
352269.5,4386807,22.3
352343.8,4386807,38
352327.5,4386807,40.4
352286.5,4386808,31.5
352928.5,4386808,90
352926.6,4386809,97.9
353013.2,4386809,11.8
352269.5,4386809,18.3
352472.4,4386809,24.7
353008.7,4386810,14.3
352283.1,4386810,28.9
352923.1,4386810,106
352281.6,4386811,24.7
352918.5,4386811,109.2
352269.7,4386811,15.5
353013,4386811,14.2
352344.1,4386811,41.7
352957.8,4386811,63.5
352315.7,4386811,39
353011.1,4386811,13.8
352362.5,4386811,39.5
353013,4386812,17.3
352914.8,4386812,110.6
352409.5,4386812,62.8
352467.7,4386812,32.4
352468.4,4386812,25.6
352468.7,4386812,24.8
352465.3,4386813,27.7
353014.3,4386813,13.6
352278.3,4386813,20.2
352863,4386813,12.9
352415.8,4386813,62.4
352911.4,4386813,110.9
352271.3,4386813,14.4
352319.2,4386813,40.5
352957.1,4386814,53.8
353015.3,4386814,12.9
352273.5,4386814,15.3
352467.9,4386814,20.6
352344.6,4386815,44.3
352460.7,4386815,29
352327.8,4386815,41.2
352908.1,4386815,111.2
352326.1,4386816,41.1
352409.8,4386816,63.2
352904.7,4386816,111
352330.5,4386816,42.3
352363.8,4386817,44.4
352459.1,4386817,30
353019.4,4386817,12.2
352861.8,4386817,13.3
352458.3,4386818,30.3
352325.9,4386818,41.6
352337.3,4386818,43.7
352345.2,4386818,46.3
352897.9,4386818,97.4
352895.4,4386819,83.3
352466.7,4386819,18.2
353022.8,4386819,9.9
352955.8,4386819,51.8
352457.8,4386819,30.4
352410.5,4386820,63.1
352469.4,4386820,16.7
352860.6,4386820,12.7
352891.9,4386820,78.3
352457.7,4386820,31.1
352887.9,4386821,72.1
352457.1,4386821,30.7
352415.6,4386821,62.3
352955.2,4386821,46.4
352343.3,4386821,46.7
352884.7,4386822,67.1
352455.7,4386822,31.2
353027.4,4386822,7.7
353012.1,4386822,23.6
352346.7,4386822,48
352345.8,4386822,47.8
352454.8,4386823,32
352455.1,4386823,31.2
352350.2,4386823,49.8
352325.6,4386823,42
352470.5,4386823,14
352466.3,4386823,15.6
352859.4,4386824,10.7
352877.5,4386824,58.2
352411.5,4386824,63.1
352453.4,4386824,32.5
352451.6,4386825,32.8
352452.8,4386825,32.3
352471.3,4386825,11.4
352876.3,4386825,46.2
352411.7,4386825,62.5
352452.1,4386825,32.4
352871.8,4386826,37.1
352954.2,4386826,46.4
352450.7,4386826,33.1
352361.2,4386826,53.9
352415.2,4386826,62
352447.9,4386827,35.4
352366.3,4386827,54.3
352449,4386827,34.9
352858.2,4386827,9.8
352449.5,4386827,34.6
353011.3,4386828,33.5
352466.1,4386828,14.3
352325.5,4386828,42
352366.8,4386828,54.8
352370.5,4386829,55.7
352858.1,4386829,12.8
352412.8,4386829,61.7
352861.2,4386829,17.1
352390.9,4386830,60.6
352381.4,4386830,58.6
352406.8,4386830,62.1
352409.4,4386830,61.7
352385.1,4386830,59.8
352376.9,4386830,57.9
352953.5,4386830,47.7
352387.2,4386830,60.1
352402,4386830,61.9
352376.1,4386830,56.8
352396.2,4386830,61.3
352325.7,4386831,40.4
352367.4,4386831,55.6
352851.9,4386832,7.8
352473.8,4386832,9.5
352852.3,4386832,9.8
352855.8,4386832,9.9
353010.5,4386832,37.8
352466.5,4386833,14.7
352953.1,4386834,49.9
352849.7,4386834,7.3
352347.2,4386834,50.5
353041.1,4386834,8.6
352368.5,4386835,56.4
352326.2,4386835,37.1
352326.7,4386836,29.5
352475.3,4386836,10.4
352414.8,4386836,59.2
353043.5,4386836,11.4
352853.6,4386836,10.4
352952.9,4386836,51.6
353008.9,4386837,47.7
352415.2,4386837,58.4
352847.8,4386838,7.5
352851.4,4386838,11.4
352347.3,4386838,47.7
353048.4,4386838,14.8
352846.3,4386839,7.6
352369.6,4386839,57.1
352849.8,4386839,11.9
352476.6,4386839,12.2
353051.6,4386840,16.5
352416.5,4386840,54.8
352952.7,4386840,54.3
352414.9,4386840,56.7
352980,4386840,47
352844.6,4386840,7.9
352328.1,4386840,20
353007.6,4386840,52.4
353053.5,4386841,16.4
352468.3,4386841,21.1
352330.4,4386842,16.9
352847.1,4386842,12.8
352346.8,4386842,44.1
352415,4386842,53.6
353006.9,4386842,58
353056.2,4386843,17
352841.7,4386843,8.6
352332.2,4386844,16.9
352418.2,4386844,42.2
352345.9,4386844,39.1
352840.4,4386845,9.1
352418.6,4386845,27.5
352843.9,4386845,12.9
352335.5,4386846,19.3
353004.8,4386846,63.3
353059.9,4386846,17.7
352343.4,4386846,31.4
352480.1,4386846,19.4
352982.2,4386847,66.1
352341.5,4386847,27
352338.1,4386847,22.3
352840.8,4386848,13.6
353003.9,4386848,67.3
352837.4,4386848,9.6
352481.6,4386848,22.2
352371.6,4386848,58.2
352419.8,4386848,25.2
352415.6,4386848,47.9
353063.3,4386849,19.2
352953.1,4386849,62.1
352415.9,4386850,30.3
353065.5,4386850,19.3
352983.5,4386850,68.7
352483.1,4386850,24.5
353066,4386851,17.8
352834.6,4386851,9.7
352470.8,4386851,25.1
352953.5,4386852,67.9
352832.9,4386852,9.6
353002.4,4386852,80.1
352485,4386853,25.9
352985.3,4386853,73
353070.6,4386854,18.8
353071.4,4386854,18.1
352986.3,4386855,78.2
352486.6,4386855,26.7
352830,4386855,8.7
352471.8,4386855,29.7
352373.3,4386856,58.9
352416.6,4386856,29.1
352953.9,4386856,72.6
353000,4386856,84
352832.6,4386856,12.3
352988.6,4386857,84.5
352827.1,4386857,7.4
352422.4,4386857,24.3
352373.8,4386858,59.5
352489.7,4386858,27.1
352992.5,4386858,88.5
353078.5,4386858,18
352997.4,4386858,88.3
352377.9,4386859,59.4
352824.1,4386859,6.4
352379.4,4386859,59.9
352995.2,4386859,90.4
352829.4,4386859,11.1
352472.5,4386859,42.8
352382.4,4386859,59.3
352417,4386859,29.6
353081.2,4386860,14.3
352377.2,4386861,59.7
352422.9,4386861,27.1
352820.9,4386861,6.5
352492,4386861,27.4
352374.4,4386862,60.1
352417.4,4386862,30.8
352473.6,4386863,46.6
352374.5,4386863,58.1
352777.8,4386863,11.9
352817.4,4386863,7.8
352824.6,4386863,10.3
352781.7,4386863,13
353086.8,4386863,13
352493.1,4386863,27.6
352954.5,4386863,83.9
352386.2,4386864,58.9
352789.7,4386864,15
352771.7,4386864,13.3
352785.7,4386864,13.9
352377.6,4386864,59.6
352775.5,4386864,12.3
352495.1,4386865,27.7
353090.6,4386865,12.1
352767.7,4386865,14.1
352812.1,4386865,10.3
352793.6,4386865,15.4
352802.9,4386866,15.1
352379,4386866,59.2
352808.4,4386866,12.4
352798.2,4386866,15.2
352804.8,4386866,14.1
352820.3,4386867,11.8
352762.5,4386867,15.5
352423.4,4386867,36.8
352386.8,4386867,57.9
352954.8,4386867,97.8
352475,4386868,49.2
352380.6,4386868,59.3
352418.3,4386868,31.8
352819.1,4386868,14.6
352497.1,4386868,28.1
352760.1,4386869,17.7
352423.8,4386870,49.2
352816.1,4386870,18.9
352382.5,4386870,58.4
353097.7,4386870,11.5
352499,4386871,28.1
352475.8,4386871,50.2
352418.7,4386871,37.5
352374.6,4386871,59.5
352757.3,4386872,19.6
352811.8,4386872,22.9
353100.8,4386872,12.2
352387,4386873,57.8
353102.9,4386873,13
352374.5,4386874,59.4
352955.2,4386874,101.5
352808.9,4386874,28.2
352477,4386875,50.8
353107.1,4386875,13
352385.6,4386875,58.1
352501.4,4386875,28.8
352754.5,4386876,20.1
352802.7,4386876,35.6
352419.8,4386876,47.2
352424.8,4386876,54
353110.3,4386877,13.3
352374.5,4386878,58.2
352796.6,4386878,39.8
353113.5,4386878,15.4
352504.1,4386879,28.2
352792.7,4386879,41.5
353115.5,4386879,16.8
352420.3,4386879,54.1
352955.6,4386879,102.2
352386.9,4386879,58.3
352790.7,4386880,43.8
352389.7,4386880,57.5
353119.5,4386880,16.3
351380.1,4386881,1.9
352478.5,4386881,50.8
352425.5,4386881,55.6
352784.4,4386881,45.1
353122.1,4386881,17.5
352955.8,4386882,102.4
352751.6,4386882,13
351379.2,4386882,2.2
351379.1,4386882,2
351379.2,4386882,1.9
351379.2,4386882,2.1
351379.5,4386882,1.9
351379.6,4386882,2
351379.6,4386882,1.9
352392.2,4386882,57.3
353366.8,4386883,12
353127.3,4386883,16.6
353364,4386883,11.6
352374.6,4386883,55.5
353241.1,4386883,13.2
352780.2,4386883,46.8
353370.7,4386883,13
353197.7,4386883,19.5
353193.9,4386883,20.3
353208.4,4386883,20.7
353243.5,4386883,12.5
353248.4,4386883,11.7
353252.1,4386883,9.8
353214.1,4386883,20
353204.9,4386883,19.3
353201.4,4386883,20.4
353130.8,4386883,15.9
353374.3,4386883,16.2
351379.8,4386883,1.9
351378.6,4386883,2
353259.6,4386883,7.9
351380.1,4386883,1.9
353237.4,4386883,14.1
351378.6,4386883,1.9
352386.9,4386883,58.3
351378.5,4386883,2
351378.5,4386883,1.9
353165.3,4386884,18
353169,4386884,17.5
353219.4,4386884,19.9
353261.6,4386884,7.6
353161.7,4386884,19.8
353185.5,4386884,25.1
353229.3,4386884,19.7
353225.7,4386884,22
353136.3,4386884,15.5
353170.9,4386884,19.2
352778.3,4386884,51.4
353221.3,4386884,21.9
353360.1,4386884,12.7
352426.2,4386884,55.6
351380.7,4386884,1.9
352421.5,4386884,55
353233.9,4386884,16.9
353265,4386884,7.8
353183.3,4386885,25.7
353269.5,4386885,7.6
351381.1,4386885,2
353175.2,4386885,23
353339.8,4386885,11.4
353177.9,4386885,23.5
353347.8,4386885,13.2
352394.6,4386885,57.3
353139.9,4386885,16.9
353157.8,4386885,20
353344.3,4386885,12.4
353332,4386886,10.2
353328.6,4386886,9.8
353148.3,4386886,19.4
353336.8,4386886,10.6
352480.1,4386886,50.3
351381.6,4386886,2
353380.2,4386886,19.5
353147.5,4386886,17.5
352374.4,4386886,56.3
352749.5,4386886,8.7
353153.9,4386886,20.4
352775.2,4386886,56.5
353321.1,4386887,9.1
353276.6,4386887,8.2
353325,4386887,9.3
352507.3,4386887,29.1
352397,4386887,57.3
352422.3,4386888,55.3
353317.8,4386888,9.4
353281.3,4386888,8.4
352387.2,4386888,58.3
353284.8,4386888,8.2
352426.9,4386888,55.9
353382.5,4386889,21.3
353311.4,4386889,9.4
353304.7,4386889,9.1
352747.8,4386889,11.6
353300.7,4386889,8.9
353290.6,4386889,8.6
353288.3,4386889,8.4
353293.9,4386889,8.7
352427.3,4386890,55.9
352956.4,4386890,103.2
352508.5,4386890,29.5
352773,4386890,60.9
351383.7,4386890,2
351381.7,4386891,1.9
352481.3,4386891,50.4
352401.2,4386891,57.5
352374.3,4386891,56.6
352387.7,4386892,58.1
352746,4386892,13.9
352482.1,4386893,49.9
352388,4386893,56.7
352509.7,4386893,28.9
352404.6,4386894,57.3
351385.2,4386894,2
351386.4,4386894,1.9
351385.5,4386894,1.9
352744.8,4386894,13.8
351385.5,4386894,1.9
352423.3,4386894,55.3
351389.1,4386894,1.8
351386,4386894,1.9
351385.6,4386894,1.9
352374.4,4386895,52.7
351385.2,4386895,1.9
352407,4386895,56.7
351385.4,4386895,1.9
351385.3,4386895,1.9
352428.3,4386895,55.4
351386.5,4386895,1.9
351385.4,4386895,1.9
351386.4,4386895,1.9
351385.8,4386895,1.9
353389.2,4386896,23.6
353376.2,4386896,22.7
353368.9,4386896,22.7
353372.8,4386896,22.8
352510.9,4386896,29.7
353290.9,4386896,28.8
353364.8,4386896,23.1
352771.1,4386896,68.2
353289,4386897,28.7
353353.8,4386897,19.7
353345.6,4386897,19.4
352956.3,4386897,104.2
353390.5,4386897,29.7
353294.5,4386897,30.6
353379.1,4386897,22.9
351386.2,4386897,1.9
352423.8,4386897,54.4
352742.5,4386898,12.9
353284.3,4386898,33.7
352770.6,4386898,73.8
352511.7,4386898,30.1
353337.1,4386898,19.6
352428.7,4386898,54.7
352388.3,4386898,53.8
353295.8,4386898,36.4
353340.3,4386898,19.1
352374.8,4386898,49.2
351389.6,4386899,1.9
353332.4,4386899,21.3
353381.8,4386899,24
353327.2,4386900,23.8
353382.8,4386901,25.7
352740.4,4386901,11.6
353324.2,4386901,27.2
352375.3,4386901,46.2
352387.8,4386901,49.2
351388.4,4386901,1.9
352484.1,4386902,49.6
353318.5,4386902,30.8
352955.8,4386902,106.1
352429.4,4386902,54.4
353396,4386902,35.7
353279,4386902,45.2
353316.3,4386903,34.3
352375.9,4386903,42.8
353240.6,4386903,58.8
353244.7,4386903,57.4
352955.6,4386904,110.6
353054.5,4386904,101.7
353311.9,4386904,38
353233.6,4386904,60.8
353262.5,4386904,53.9
353038.6,4386904,102.3
353051,4386904,102.2
353050.6,4386904,102.1
353250.2,4386904,56.4
352424.6,4386904,52.9
353257.1,4386904,53.9
353236.4,4386904,59.6
353042.6,4386904,101.9
353253,4386904,55.9
353026.5,4386905,103.4
353308.2,4386905,41.3
352377.1,4386905,42.1
353266.6,4386905,54.3
353384.2,4386905,28.7
353219.7,4386905,60.3
353215.5,4386905,58.4
353022.4,4386905,103.3
352386.3,4386905,38.4
352739,4386905,10.6
353398.6,4386905,42.6
351385.3,4386905,2
353059.6,4386905,99.9
353225.3,4386905,61.4
353269.3,4386905,53.3
353276.1,4386905,53
353063.9,4386906,100.2
352847.8,4386906,118
353303.5,4386906,44.1
352429.7,4386906,53.1
352514.9,4386906,29.2
352385.1,4386906,36.3
353211.3,4386906,57
353207.7,4386906,57.7
353020.1,4386906,103.5
352840.1,4386906,117.6
353200.3,4386907,59.4
352738.6,4386907,10.9
351383.9,4386907,2.2
352382.9,4386907,36.5
352821.2,4386907,103.7
352378.8,4386907,28.5
352824.8,4386907,111.7
353296.3,4386907,50.7
352817.9,4386907,100.5
352773.2,4386907,89.9
352380.7,4386907,33.5
352828.6,4386907,115.4
352813.4,4386907,98.4
353282.9,4386907,52.1
353300.4,4386907,48.1
352859.8,4386907,118.1
352802.8,4386907,101.2
352851.7,4386907,118.4
352805.6,4386907,100.8
353011.7,4386907,105.1
352836.3,4386907,118.1
352809.6,4386907,98.5
352857.2,4386907,118.7
352833.5,4386907,116.1
353187.6,4386908,61.9
352867,4386908,118
352516,4386908,29
353006.3,4386908,106.6
352797.8,4386908,102.9
353401.2,4386908,49.2
353292.2,4386908,51.3
352484.9,4386908,49.9
353191.8,4386908,60.6
352863.2,4386908,118.1
353003.4,4386908,108.3
353071.6,4386908,100.7
353074.5,4386909,101.2
352790.8,4386909,98.5
352872.2,4386909,119.1
353178.2,4386909,64.9
353273.8,4386909,58.3
352999.5,4386909,113.1
353385.7,4386909,32.1
352430.2,4386909,52.9
352775.2,4386909,92.5
353182.4,4386909,63.1
353175.1,4386910,66.7
352424.7,4386910,51.9
352879.7,4386910,118.4
352779.4,4386910,95.3
352785.5,4386910,95.9
353079.8,4386910,101.1
352781.8,4386910,94.9
351382.9,4386910,2.4
353082.6,4386911,101
352516.8,4386911,28.2
353403.5,4386911,51.1
353165.8,4386911,70.3
352805.7,4386912,110.7
351399.4,4386912,1.9
352809,4386912,107.5
352812.3,4386912,102.7
353086.6,4386912,100.3
353161.7,4386912,71.6
352889.8,4386912,117.6
352816.2,4386912,106.6
351381.3,4386912,2.5
352485.4,4386912,50.2
352824,4386912,115.2
352827.8,4386912,116.7
352831.7,4386912,116.9
352952,4386912,117
352887.3,4386912,117.6
351405.6,4386913,2
353092,4386913,100.4
352430.8,4386913,50.9
352801.9,4386913,110
